number,value,D,total_supply,balances0,balances1,balances2,A_gamma0,A_gamma1,A_gamma2,A_gamma3,prices0,prices1
16220335,2961107662365,148839987300885987239541492,179765246450053705933358,49766655956797,300060276269,42161657975009005645419,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558858061878283160173,1170695777305929572151
16220336,2961107662365,148839987300885987239541492,179765246450053705933358,49766655956797,300060276269,42161657975009005645419,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558858061878283160173,1170695777305929572151
16220337,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220338,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220339,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220340,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220341,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220342,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220343,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220344,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220345,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220346,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220347,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220348,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220349,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220350,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220351,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220352,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220353,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220354,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220355,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220356,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220357,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220358,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220359,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220360,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220361,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220362,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220363,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220364,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220365,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220366,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220367,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220368,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220369,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220370,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220371,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220372,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220373,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220374,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220375,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220376,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220377,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220378,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220379,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220380,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220381,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220382,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220383,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220384,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220385,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220386,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220387,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220388,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220389,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220390,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220391,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220392,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220393,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220394,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220395,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220396,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220397,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220398,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220399,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220400,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220401,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220402,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220403,2961149052422,148840011288701273867155343,179765246450053705933358,49805670690364,300060276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16558501102868128863464,1170767995390321409199
16220404,2962467967493,148840021424416320935311163,179765246450053705933358,49789111797625,300160276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553415762434065509317,1172703676304608921016
16220405,2962467967493,148840021424416320935311163,179765246450053705933358,49789111797625,300160276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553415762434065509317,1172703676304608921016
16220406,2962467967493,148840021424416320935311163,179765246450053705933358,49789111797625,300160276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553415762434065509317,1172703676304608921016
16220407,2962467967493,148840021424416320935311163,179765246450053705933358,49789111797625,300160276269,42128424745809611419277,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553415762434065509317,1172703676304608921016
16220408,2962542985827,148840043967176839042021885,179765246450053705933358,49750406408161,300160276269,42161437515962111422093,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553711203409041518241,1172771854088367492608
16220409,2962542985827,148840043967176839042021885,179765246450053705933358,49750406408161,300160276269,42161437515962111422093,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553711203409041518241,1172771854088367492608
16220410,2962542985827,148840043967176839042021885,179765246450053705933358,49750406408161,300160276269,42161437515962111422093,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553711203409041518241,1172771854088367492608
16220411,2962542985827,148840043967176839042021885,179765246450053705933358,49750406408161,300160276269,42161437515962111422093,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553711203409041518241,1172771854088367492608
16220412,2962545197890,148840066842499728102057140,179765246450053705933358,49787849182225,300160276269,42129539298817632813428,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553990707604182157911,1172753785169260798069
16220413,2962545197890,148840066842499728102057140,179765246450053705933358,49787849182225,300160276269,42129539298817632813428,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553990707604182157911,1172753785169260798069
16220414,2962545197890,148840066842499728102057140,179765246450053705933358,49787849182225,300160276269,42129539298817632813428,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16553990707604182157911,1172753785169260798069
16220415,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220416,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220417,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220418,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220419,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220420,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220421,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220422,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220423,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220424,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220425,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220426,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220427,2962593641914,148840071949383551727562715,179765246450053705933358,49787849182225,300210276269,42122485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554190396148627771773,1172797229622555291231
16220428,2962782061255,148840090023768023763682050,179765246450053705933358,49757360118375,300210276269,42148485902521493316423,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16554965869250637711194,1172966568507315821068
16220429,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220430,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220431,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220432,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220433,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220434,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220435,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220436,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220437,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220438,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220439,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220440,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220441,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220442,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220443,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220444,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220445,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220446,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220447,2962782059985,148840102971541724589731887,179765246450053705933358,49778619795015,300210276269,42130376196255885001135,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555019931597347574475,1172962296977899208177
16220448,2963025745759,148840119682949806491684160,179765246450053705933358,49805084183174,300210276269,42107846805057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555916728180823752828,1173188287916149912654
16220449,2963025745759,148840119682949806491684160,179765246450053705933358,49805084183174,300210276269,42107846805057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555916728180823752828,1173188287916149912654
16220450,2963025745759,148840119682949806491684160,179765246450053705933358,49805084183174,300210276269,42107846805057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555916728180823752828,1173188287916149912654
16220451,2963025745759,148840119682949806491684160,179765246450053705933358,49805084183174,300210276269,42107846805057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555916728180823752828,1173188287916149912654
16220452,2963025745759,148840119682949806491684160,179765246450053705933358,49805084183174,300210276269,42107846805057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16555916728180823752828,1173188287916149912654
16220453,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220454,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220455,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220456,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220457,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220458,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220459,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220460,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220461,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220462,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220463,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220464,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
16220465,2963120262267,148840119712509644278867628,179765246450053705933358,49805037379804,300210276269,42107886685057756509136,183752478137306770270222288013175834186240000,581076037942835227425498917514114728328226821,1633548703,0,16556116022703746350226,1173286884172993747477
